,Player,Nation,Main_Pos,Sec_Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Gls,Ast,Ast,G+A,G+A,G-PK,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Gls,Ast,Ast,G+A,G+A,G-PK,G-PK,G+A-PK,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Total Tackels,TklW,Def 3rd,Mid 3rd,Att 3rd,Dribblers_Tackeld,Dribblers_Tackel_Att,Dribblers_Tackel%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Total_Cmp,Total_Att,Total_Cmp%,TotDist,PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Touches,Touches_Def_Pen_Area,Touches_Def_3rd_Area,Touches_Mid_3rd_Area,Touches_Att_3rd_Area,Touches_Att_Pen_Area,Live_Touches_in_Game,Dribbling_Att,Dribbling_Succ,Dribbling_Succ%,Tackeld_Dribbling,Tackeld_Dribbling%,Total_Carry_Distance,Total_Progressive_Carry_Distance,Total_Carries_in_1/3,Total_Carries_in_Penalty_Area,Miscontrols_Carries,Dispossed_Carries,Passes_Received,Progressive_Passes_Received,Shot_Creating_Action,Shot_Creating_Action_90,Live_Passes_lead_Shot_Att,Dead_Passes_lead_Shot_Att,Shot_Att_after_Dribbling,Shot_lead_to_Shot_Att,Foul_drawn_lead_Shot_Att,Def_Action_lead_Shot_Att,GCA,GCA90,Live_Pass_lead_Goal,Dead_Pass_lead_Goal,Goal_after_Dribbling,Shot_lead_Goal,Foul_drawn_lead_Goal,Def_Action_lead_Goal,MP,Starts,Min,GA,GA90,SoTA,Saves,Save%,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%,Save%,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att,Att,Cmp%,Att (GK),Thr,Launch%,Launch%,AvgLen,AvgLen,Att,Att,Launch%,Launch%,AvgLen,AvgLen,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,League,Year
20,Adrián,ES,GK,GK,Betis,37.0,1987.0,19,19,1710,19.0,0,0.00,0,0.00,0,0.00,0,0.00,0,0,3,0,0.0,0.0,0.0,0.0,0,0,0,0,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,3,0.0,3,0,0,0,0,0,14,3,474,619,76.6,12206,8309,74,76,97.4,265,268,98.9,134,269,49.8,0,0.0,0.0,0.0,0,4,0,0,0,658,568,657,1,0,0,658,0,0,0,0,0,1788,1161,0,0,1,0,299,0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,La Liga,2025
21,Adu Ares,ES,FW,FW,Athletic Club,22.0,2001.0,1,0,19,0.2,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0,0.0,0.0,0.0,0.0,1,3,2,0,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,5,9,55.6,64,15,3,5,60.0,2,3,66.7,0,0,0,0,0.0,0.0,0.0,0,0,1,0,3,11,0,2,3,6,1,11,1,0,0.0,1,100.0,44,29,1,0,0,2,11,2,1,4.74,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,La Liga,2025
22,Aihen Muñoz,ES,DF,DF,Real Sociedad,26.0,1997.0,21,13,1098,12.2,0,0.00,0,0.00,0,0.00,0,0.00,0,0,5,0,0.2,0.2,0.3,0.4,26,38,28,0,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.04,0.01,0.04,24,12,14,8,2,14,28,50.0,14,11,6,5,14,38,47,0,448,631,71.0,7078,2813,238,263,90.5,172,235,73.2,26,97,26.8,0,0.3,0.3,-0.3,3,38,3,2,38,763,44,245,349,173,4,763,12,7,58.3,4,33.3,1491,703,16,3,10,3,404,28,10,0.82,8,0,0,2,0,0,0,0.00,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,La Liga,2025
23,Aimar Oroz,ES,MF,MF,Osasuna,22.0,2001.0,37,35,2966,33.0,5,0.15,4,0.12,9,0.27,4,0.12,1,1,8,0,4.2,3.5,2.9,6.5,74,163,142,5,0.15,4,0.12,9,0.27,4,0.12,0.24,0.15,0.12,0.27,0.12,0.24,0.13,0.09,0.22,0.11,0.20,35,19,16,13,6,14,46,30.4,32,29,2,27,20,55,10,0,924,1128,81.9,14880,3661,489,556,87.9,342,407,84.0,66,90,73.3,4,2.9,3.5,+1.1,41,91,36,5,163,1432,13,174,682,607,73,1431,101,49,48.5,42,41.6,5564,2730,73,17,58,55,1038,142,92,2.79,75,1,4,7,4,1,8,0.24,6,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,La Liga,2025
24,Aingeru Olabarrieta,ES,FW,FW,Athletic Club,18.0,2005.0,1,1,54,0.6,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0,0.0,0.0,0.0,0.0,2,1,3,0,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,2,0,2,1,1,1,0,9,18,50.0,114,24,6,10,60.0,2,3,66.7,0,2,0.0,0,0.0,0.0,0.0,0,0,0,0,1,25,1,2,11,13,0,25,4,1,25.0,3,75.0,106,59,2,0,0,1,18,3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,La Liga,2025
25,Aitor Fernández,ES,GK,-,Osasuna,33.0,1991.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,90.0,0.0,0.0,5.0,5.0,100.0,0,0.0,1.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,100.0,0,0.0,0.0,0.0,1.2,0.23,1.2,1.15,19.0,35,11,54.3,34.0,4.0,70.6,100.0,44.4,59.9,35,11,70.6,100.0,44.4,59.9,14.0,1.0,7.1,1.0,1.0,10.6,La Liga,2025
26,Aitor Fernández,ES,GK,GK,Osasuna,33.0,1991.0,1,1,90,1.0,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,29,45,64.4,1243,1147,0,0,0,10,10,100.0,19,35,54.3,0,0.0,0.0,0.0,0,1,0,0,0,50,45,50,0,0,0,50,0,0,0,0,0,146,105,0,0,0,0,17,0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,La Liga,2025
27,Aitor Paredes,ES,DF,DF,Athletic Club,24.0,2000.0,23,21,1812,20.1,3,0.15,0,0.00,3,0.15,3,0.15,0,0,4,1,2.3,2.3,0.1,2.3,4,46,2,3,0.15,0,0.00,3,0.15,3,0.15,0.15,0.15,0.00,0.15,0.15,0.15,0.11,0.00,0.12,0.11,0.12,15,13,10,5,0,8,15,53.3,7,26,15,11,22,37,114,4,789,947,83.3,16864,6216,178,199,89.4,514,551,93.3,94,184,51.1,0,0.1,0.2,-0.1,2,42,2,0,46,1154,127,623,519,15,11,1154,1,0,0.0,1,100.0,2995,1615,3,0,7,1,708,2,8,0.40,8,0,0,0,0,0,1,0.05,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,La Liga,2025
28,Aitor Ruibal,ES,DF,FW,Betis,28.0,1996.0,29,13,1313,14.6,1,0.07,3,0.21,4,0.27,1,0.07,0,0,5,0,0.9,0.9,2.4,3.3,21,50,64,1,0.07,3,0.21,4,0.27,1,0.07,0.27,0.07,0.21,0.27,0.07,0.27,0.06,0.17,0.23,0.06,0.23,32,23,22,4,6,25,47,53.2,22,20,5,15,14,46,40,1,495,612,80.9,7589,3113,259,277,93.5,183,221,82.8,34,72,47.2,3,2.4,1.9,+0.6,20,36,12,6,50,790,45,231,321,248,33,790,27,14,51.9,13,48.1,1795,938,25,7,27,16,459,64,36,2.46,31,2,1,1,1,0,4,0.27,4,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,La Liga,2025
29,Akor Adams,NG,FW,FW,Sevilla,24.0,2000.0,4,1,134,1.5,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0,0.4,0.4,0.0,0.4,0,5,5,0,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.29,0.00,0.29,0.29,0.29,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,20,27,74.1,334,48,9,12,75.0,7,9,77.8,3,5,60.0,0,0.0,0.0,0.0,0,3,1,0,5,34,1,4,18,12,1,34,1,1,100.0,0,0.0,18,0,0,0,2,0,20,5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,La Liga,2025
30,Albert Sambi Lokonga,BE,MF,MF,Sevilla,24.0,1999.0,22,16,1471,16.3,0,0.00,2,0.12,2,0.12,0,0.00,0,0,4,0,0.9,0.9,1.0,1.9,24,93,20,0,0.00,2,0.12,2,0.12,0,0.00,0.12,0.00,0.12,0.12,0.00,0.12,0.06,0.06,0.12,0.06,0.12,22,15,10,9,3,10,14,71.4,4,13,1,12,9,31,24,3,799,894,89.4,13113,3894,414,440,94.1,313,342,91.5,57,85,67.1,2,1.0,0.9,+1.0,19,81,8,0,93,1018,42,262,596,162,17,1018,10,4,40.0,4,40.0,2948,1640,14,1,19,13,746,20,35,2.14,32,0,0,2,0,1,3,0.18,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,La Liga,2025
31,Alberto Marí,ES,FW,FW,Valencia,23.0,2001.0,1,0,7,0.1,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0,1,2,0,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,50.0,33,7,1,1,100.0,1,1,100.0,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,1,4,0,0,3,1,0,4,0,0,0,0,0,11,10,0,0,0,0,4,2,1,12.86,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,La Liga,2025
32,Alberto Moleiro,ES,FW,MF,Las Palmas,20.0,2003.0,35,32,2714,30.2,6,0.20,1,0.03,7,0.23,6,0.20,0,0,5,0,5.6,5.6,3.3,8.9,97,116,179,6,0.20,1,0.03,7,0.23,6,0.20,0.23,0.20,0.03,0.23,0.20,0.23,0.19,0.11,0.30,0.19,0.30,27,12,12,14,1,18,48,37.5,30,24,0,24,18,45,8,0,845,1039,81.3,11961,2734,520,591,88.0,261,318,82.1,37,61,60.7,1,3.3,3.6,-2.3,41,75,29,5,116,1416,4,153,682,607,102,1416,150,64,42.7,78,52.0,5912,3126,71,28,76,48,1097,179,106,3.52,76,0,17,7,5,1,6,0.20,3,0,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,La Liga,2025
33,Alberto Risco,ES,MF,FW,Getafe,18.0,2005.0,5,0,69,0.8,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0,0.2,0.2,0.1,0.3,3,3,6,0,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.22,0.19,0.41,0.22,0.41,4,4,2,0,2,1,6,16.7,5,2,0,2,0,4,0,0,25,34,73.5,340,98,15,18,83.3,6,8,75.0,2,4,50.0,0,0.1,0.2,-0.1,4,1,4,3,3,57,0,7,17,34,5,57,6,1,16.7,5,83.3,153,79,3,2,5,4,33,6,6,7.71,5,0,0,1,0,0,0,0.00,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,La Liga,2025
34,Alejandro Balde,ES,DF,DF,Barcelona,20.0,2003.0,32,26,2284,25.4,0,0.00,4,0.16,4,0.16,0,0.00,0,0,2,0,0.5,0.5,3.4,3.9,107,93,246,0,0.00,4,0.16,4,0.16,0,0.00,0.16,0.00,0.16,0.16,0.00,0.16,0.02,0.13,0.15,0.02,0.15,18,10,10,5,3,11,17,64.7,6,24,5,19,5,23,27,0,1306,1484,88.0,19158,3986,734,785,93.5,495,547,90.5,43,71,60.6,4,3.4,2.8,+0.6,26,51,39,11,93,1721,38,310,843,596,47,1721,110,46,41.8,44,40.0,6639,3463,68,16,44,27,1245,246,76,2.99,60,3,3,3,7,0,12,0.47,10,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,La Liga,2025
35,Alejandro Francés,ES,DF,DF,Girona,21.0,2002.0,18,13,1173,13.0,0,0.00,0,0.00,0,0.00,0,0.00,0,0,2,0,0.2,0.2,0.3,0.6,18,63,21,0,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.03,0.04,0.02,0.04,36,24,22,13,1,28,40,70.0,12,17,8,9,17,53,52,0,685,813,84.3,12756,3792,271,299,90.6,340,363,93.7,70,120,58.3,0,0.3,0.5,-0.3,4,69,6,3,63,969,66,343,503,130,7,969,14,7,50.0,6,42.9,2628,1469,9,1,8,1,632,21,16,1.23,15,0,0,1,0,0,1,0.08,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,La Liga,2025
36,Alejo Véliz,AR,FW,FW,Espanyol,20.0,2003.0,27,10,1127,12.5,1,0.08,0,0.00,1,0.08,1,0.08,0,0,3,0,2.3,2.3,0.6,2.8,2,8,27,1,0.08,0,0.00,1,0.08,1,0.08,0.08,0.08,0.00,0.08,0.08,0.08,0.18,0.04,0.22,0.18,0.22,1,1,0,1,0,1,7,14.3,6,12,2,10,4,5,23,1,122,187,65.2,1608,182,79,106,74.5,28,46,60.9,8,12,66.7,0,0.6,0.1,-0.6,3,9,0,0,8,317,25,35,189,93,30,317,5,1,20.0,3,60.0,408,116,3,0,34,12,205,27,14,1.10,7,0,0,2,5,0,4,0.31,2,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,La Liga,2025
37,Aleksandar Sedlar,RS,DF,DF,Alavés,32.0,1991.0,9,7,594,6.6,0,0.00,0,0.00,0,0.00,0,0.00,0,0,1,1,0.0,0.0,0.0,0.0,2,12,1,0,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18,10,7,11,0,8,10,80.0,2,2,1,1,10,28,24,1,195,236,82.6,3966,1454,58,64,90.6,105,123,85.4,30,43,69.8,0,0.0,0.0,0.0,0,14,0,0,12,296,27,138,156,3,2,296,1,0,0.0,1,100.0,793,489,2,0,0,0,156,1,2,0.30,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,La Liga,2025
38,Alex Baena,ES,MF,FW,Villarreal,23.0,2001.0,32,30,2595,28.8,7,0.24,9,0.31,16,0.55,7,0.24,0,1,9,0,7.1,6.3,11.7,18.1,91,189,154,7,0.24,9,0.31,16,0.55,7,0.24,0.55,0.24,0.31,0.55,0.24,0.55,0.25,0.41,0.65,0.22,0.63,28,15,6,14,8,10,39,25.6,29,29,2,27,22,50,22,2,857,1287,66.6,17433,6579,314,394,79.7,393,535,73.5,138,278,49.6,9,11.7,12.6,-2.7,95,95,72,19,189,1569,23,209,634,762,89,1568,56,21,37.5,27,48.2,5493,3201,93,15,42,32,1044,154,169,5.86,108,41,4,11,4,1,21,0.73,17,2,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,La Liga,2025
39,Alex Král,CZ,MF,MF,Espanyol,26.0,1998.0,37,29,2714,30.2,0,0.00,1,0.03,1,0.03,0,0.00,0,0,1,0,1.5,1.5,1.5,3.0,49,78,79,0,0.00,1,0.03,1,0.03,0,0.00,0.03,0.00,0.03,0.03,0.00,0.03,0.05,0.05,0.10,0.05,0.10,55,37,28,24,3,16,30,53.3,14,34,14,20,28,83,51,2,602,837,71.9,10136,2618,293,366,80.1,246,301,81.7,50,103,48.5,1,1.5,1.6,-0.5,12,74,12,4,78,1155,84,278,646,253,45,1155,55,29,52.7,21,38.2,4041,1902,33,7,52,29,684,79,42,1.39,31,1,2,2,4,2,1,0.03,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,La Liga,2025
40,Alex Padilla,ES,GK,-,Athletic Club,20.0,2003.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,3.0,321.0,6.0,1.68,17.0,12.0,70.6,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,70.6,0.0,0.0,1.0,1.0,4.8,0.26,-0.2,-0.06,27.0,78,22,34.6,98.0,15.0,58.2,95.5,41.5,64.5,78,22,58.2,95.5,41.5,64.5,57.0,2.0,3.5,3.0,0.84,13.4,La Liga,2025
41,Alex Padilla,ES,GK,GK,Athletic Club,20.0,2003.0,5,3,321,3.6,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,67,121,55.4,2317,1964,9,9,100.0,25,25,100.0,33,86,38.4,0,0.0,0.0,0.0,0,4,0,0,0,134,110,131,3,0,0,134,0,0,0,0,0,383,239,0,0,0,0,46,0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,La Liga,2025
42,Alex Sola,ES,MF,FW,Getafe,25.0,1999.0,19,13,1029,11.4,0,0.00,1,0.09,1,0.09,0,0.00,0,0,4,0,1.0,1.0,0.7,1.6,24,23,61,0,0.00,1,0.09,1,0.09,0,0.00,0.09,0.00,0.09,0.09,0.00,0.09,0.08,0.06,0.14,0.08,0.14,21,14,9,12,0,9,25,36.0,16,8,0,8,7,28,11,1,155,242,64.0,2177,529,100,125,80.0,39,59,66.1,9,29,31.0,1,0.7,0.8,+0.3,9,12,2,1,23,446,8,63,166,225,35,446,61,21,34.4,35,57.4,1570,631,12,10,54,21,302,61,26,2.28,17,0,6,0,3,0,2,0.18,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,La Liga,2025
43,Alexander Sørloth,NO,FW,FW,Atlético Madrid,28.0,1995.0,35,15,1566,17.4,20,1.15,2,0.11,22,1.26,19,1.09,1,1,4,0,16.8,16.0,1.6,17.6,32,31,81,20,1.15,2,0.11,22,1.26,19,1.09,1.21,1.15,0.11,1.26,1.09,1.21,0.97,0.09,1.06,0.92,1.01,9,5,2,5,2,3,6,50.0,3,6,1,5,1,10,28,0,229,359,63.8,2905,601,142,213,66.7,63,95,66.3,5,7,71.4,2,1.6,0.7,+0.4,13,19,10,1,31,602,29,58,276,276,116,601,37,14,37.8,22,59.5,1713,787,13,15,63,32,454,81,30,1.73,19,0,4,5,2,0,5,0.29,2,0,2,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,La Liga,2025
44,Alfon,ES,FW,MF,Celta Vigo,25.0,1999.0,26,14,1371,15.2,5,0.33,2,0.13,7,0.46,5,0.33,0,0,1,1,4.6,4.6,2.6,7.2,89,22,170,5,0.33,2,0.13,7,0.46,5,0.33,0.46,0.33,0.13,0.46,0.33,0.46,0.30,0.17,0.47,0.30,0.47,8,3,3,2,3,4,12,33.3,8,8,0,8,5,13,5,1,263,377,69.8,3844,521,146,165,88.5,94,132,71.2,11,27,40.7,2,2.6,2.1,-0.6,24,8,7,1,22,551,2,44,139,374,114,551,63,25,39.7,31,49.2,2856,1693,39,47,29,20,428,170,59,3.87,32,0,12,9,6,0,7,0.46,4,0,0,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,La Liga,2025
