,Player,Nation,Main_Pos,Sec_Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Gls,Ast,Ast,G+A,G+A,G-PK,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Gls,Ast,Ast,G+A,G+A,G-PK,G-PK,G+A-PK,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Total Tackels,TklW,Def 3rd,Mid 3rd,Att 3rd,Dribblers_Tackeld,Dribblers_Tackel_Att,Dribblers_Tackel%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Total_Cmp,Total_Att,Total_Cmp%,TotDist,PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Touches,Touches_Def_Pen_Area,Touches_Def_3rd_Area,Touches_Mid_3rd_Area,Touches_Att_3rd_Area,Touches_Att_Pen_Area,Live_Touches_in_Game,Dribbling_Att,Dribbling_Succ,Dribbling_Succ%,Tackeld_Dribbling,Tackeld_Dribbling%,Total_Carry_Distance,Total_Progressive_Carry_Distance,Total_Carries_in_1/3,Total_Carries_in_Penalty_Area,Miscontrols_Carries,Dispossed_Carries,Passes_Received,Progressive_Passes_Received,Shot_Creating_Action,Shot_Creating_Action_90,Live_Passes_lead_Shot_Att,Dead_Passes_lead_Shot_Att,Shot_Att_after_Dribbling,Shot_lead_to_Shot_Att,Foul_drawn_lead_Shot_Att,Def_Action_lead_Shot_Att,GCA,GCA90,Live_Pass_lead_Goal,Dead_Pass_lead_Goal,Goal_after_Dribbling,Shot_lead_Goal,Foul_drawn_lead_Goal,Def_Action_lead_Goal,MP,Starts,Min,GA,GA90,SoTA,Saves,Save%,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%,Save%,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att,Att,Cmp%,Att (GK),Thr,Launch%,Launch%,AvgLen,AvgLen,Att,Att,Launch%,Launch%,AvgLen,AvgLen,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,League,Year
5064,Mario Mandžukić,HR,FW,FW,Juventus,31.0,1986.0,32,27,2324,25.8,5,0.19,1,0.04,6,0.23,5,0.19,0,0,5,1,5.8,5.8,2.1,7.9,29,60,234,5,0.19,1,0.04,6,0.23,5,0.19,0.23,0.19,0.04,0.23,0.19,0.23,0.23,0.08,0.31,0.23,0.31,36,23,13,11,12,8,29,27.6,21,20,3,17,25,61,42,2,739,995,74.3,11107,1918,418,520,80.4,232,299,77.6,50,79,63.3,1,2.1,2.4,-1.1,25,30,14,1,60,1237,46,217,530,497,102,1237,19,12,63.2,7,36.8,3170,1086,21,4,40,32,911,234,54,2.09,43,1,0,6,4,0,7,0.27,6,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Serie A,2018
5065,Mario Sampirisi,IT,DF,DF,Crotone,24.0,1992.0,31,24,2194,24.4,0,0.00,0,0.00,0,0.00,0,0.00,0,0,2,0,0.3,0.3,0.8,1.1,24,109,33,0,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.03,0.04,0.01,0.04,44,32,29,12,3,13,22,59.1,9,27,14,13,43,87,116,2,820,1096,74.8,15716,7724,286,335,85.4,429,514,83.5,94,220,42.7,0,0.8,0.7,-0.8,8,95,16,9,109,1335,125,576,636,138,7,1335,12,7,58.3,5,41.7,3042,1653,24,1,13,5,658,33,19,0.78,18,1,0,0,0,0,1,0.04,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Serie A,2018
5066,Marios Oikonomou,GR,DF,DF,SPAL,24.0,1992.0,4,2,170,1.9,0,0.00,0,0.00,0,0.00,0,0.00,0,0,2,1,0.0,0.0,0.0,0.0,1,7,2,0,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,5,3,4,1,0,0,2,0.0,2,0,0,0,4,9,12,0,50,64,78.1,972,427,17,18,94.4,25,28,89.3,8,15,53.3,0,0.0,0.0,0.0,1,6,0,0,7,85,15,55,26,4,1,85,0,0,0,0,0,150,55,0,0,1,0,50,2,1,0.52,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Serie A,2018
5067,Mariusz Stępiński,PL,FW,FW,Chievo,22.0,1995.0,22,6,713,7.9,5,0.63,0,0.00,5,0.63,5,0.63,0,0,1,0,2.2,2.2,0.7,3.0,7,5,57,5,0.63,0,0.00,5,0.63,5,0.63,0.63,0.63,0.00,0.63,0.63,0.63,0.28,0.09,0.37,0.28,0.37,9,5,4,4,1,2,10,20.0,8,5,1,4,4,13,5,0,112,155,72.3,1297,181,63,79,79.7,30,40,75.0,3,9,33.3,0,0.7,0.3,-0.7,7,2,1,0,5,240,5,28,113,101,29,240,10,4,40.0,6,60.0,680,215,7,4,20,15,173,57,9,1.14,6,0,1,0,2,0,1,0.13,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Serie A,2018
5068,Marko Rog,HR,MF,FW,Napoli,22.0,1995.0,28,0,289,3.2,1,0.31,0,0.00,1,0.31,1,0.31,0,0,2,0,0.7,0.7,0.5,1.2,17,19,18,1,0.31,0,0.00,1,0.31,1,0.31,0.31,0.31,0.00,0.31,0.31,0.31,0.23,0.17,0.40,0.23,0.40,11,7,3,6,2,1,11,9.1,10,4,1,3,2,13,1,0,246,287,85.7,2794,551,170,185,91.9,50,61,82.0,4,8,50.0,0,0.5,0.3,-0.5,7,26,1,0,19,328,4,33,210,87,10,328,15,10,66.7,5,33.3,891,444,9,5,7,6,266,18,14,4.47,12,0,2,0,0,0,0,0.00,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Serie A,2018
5069,Marten de Roon,NL,MF,MF,Atalanta,26.0,1991.0,34,29,2571,28.6,3,0.11,3,0.11,6,0.21,2,0.07,1,2,10,1,3.4,1.8,1.4,3.2,31,205,33,3,0.11,3,0.11,6,0.21,2,0.07,0.18,0.11,0.11,0.21,0.07,0.18,0.12,0.05,0.17,0.06,0.11,77,50,27,44,6,29,82,35.4,53,40,5,35,46,123,36,0,1431,1699,84.2,26299,7654,581,661,87.9,648,731,88.6,169,227,74.4,3,1.4,1.7,+1.6,19,178,21,2,205,1971,46,353,1264,371,44,1969,13,11,84.6,2,15.4,5381,2681,22,2,26,17,1316,33,59,2.07,51,0,1,3,2,2,7,0.25,4,0,1,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Serie A,2018
5070,Martín Cáceres,UY,DF,DF,Hellas Verona,30.0,1987.0,14,14,1165,12.9,3,0.23,1,0.08,4,0.31,3,0.23,0,0,3,0,2.0,2.0,0.3,2.2,9,48,32,3,0.23,1,0.08,4,0.31,3,0.23,0.31,0.23,0.08,0.31,0.23,0.31,0.15,0.02,0.17,0.15,0.17,16,11,14,1,1,7,18,38.9,11,9,5,4,19,35,41,1,404,562,71.9,7347,3518,174,220,79.1,173,224,77.2,47,93,50.5,1,0.3,0.3,+0.7,4,34,4,1,48,678,60,293,290,103,24,678,5,3,60.0,2,40.0,1538,889,4,0,14,4,351,32,20,1.54,14,2,0,3,0,1,3,0.23,1,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Serie A,2018
5071,Martín Cáceres,UY,DF,DF,Lazio,30.0,1987.0,6,4,441,4.9,1,0.20,0,0.00,1,0.20,1,0.20,0,0,0,0,0.5,0.5,0.5,1.0,5,20,8,1,0.20,0,0.00,1,0.20,1,0.20,0.20,0.20,0.00,0.20,0.20,0.20,0.11,0.11,0.21,0.11,0.21,12,7,9,2,1,10,14,71.4,4,4,4,0,4,16,13,0,191,235,81.3,3678,1285,81,94,86.2,78,89,87.6,31,41,75.6,0,0.5,0.5,-0.5,5,22,4,3,20,273,16,111,140,25,5,273,0,0,0,0,0,888,542,1,0,3,2,164,8,7,1.43,7,0,0,0,0,0,1,0.20,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Serie A,2018
5072,Massimo Coda,IT,FW,FW,Benevento,28.0,1988.0,24,14,1417,15.7,4,0.25,1,0.06,5,0.32,3,0.19,1,1,1,0,5.6,4.8,1.3,6.1,26,35,114,4,0.25,1,0.06,5,0.32,3,0.19,0.25,0.25,0.06,0.32,0.19,0.25,0.35,0.08,0.44,0.30,0.39,12,9,3,4,5,2,13,15.4,11,7,2,5,6,18,11,0,243,352,69.0,3630,669,142,188,75.5,68,101,67.3,22,27,81.5,1,1.3,1.4,-0.3,21,14,10,1,35,534,17,38,240,269,65,533,31,15,48.4,16,51.6,1994,892,24,7,49,26,397,114,49,3.12,40,1,5,2,1,0,3,0.19,2,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Serie A,2018
5073,Massimo Gobbi,IT,DF,DF,Chievo,36.0,1980.0,24,23,2048,22.8,0,0.00,2,0.09,2,0.09,0,0.00,0,0,3,0,0.2,0.2,3.0,3.2,63,134,100,0,0.00,2,0.09,2,0.09,0,0.00,0.09,0.00,0.09,0.09,0.00,0.09,0.01,0.13,0.14,0.01,0.14,24,18,13,9,2,11,26,42.3,15,20,5,15,22,46,90,1,929,1284,72.4,15923,7737,433,481,90.0,374,502,74.5,95,227,41.9,2,3.0,1.3,-1.0,25,89,32,17,134,1490,89,414,691,395,13,1490,16,4,25.0,12,75.0,4063,2362,57,2,18,15,872,100,41,1.80,37,2,0,0,2,0,6,0.26,5,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Serie A,2018
5074,Mateo Musacchio,AR,DF,DF,Milan,26.0,1990.0,15,12,1202,13.4,0,0.00,1,0.07,1,0.07,0,0.00,0,0,2,0,0.2,0.2,0.8,1.0,11,104,4,0,0.00,1,0.07,1,0.07,0,0.00,0.07,0.00,0.07,0.07,0.00,0.07,0.02,0.06,0.07,0.02,0.07,22,15,13,7,2,8,16,50.0,8,9,3,6,12,34,58,1,867,971,89.3,17370,7187,267,287,93.0,494,523,94.5,102,152,67.1,1,0.8,0.5,+0.2,7,90,8,1,104,1086,55,461,604,33,5,1086,6,4,66.7,2,33.3,3537,2359,4,0,6,2,795,4,20,1.50,20,0,0,0,0,0,3,0.22,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Serie A,2018
5075,Matteo Bianchetti,IT,DF,DF,Hellas Verona,24.0,1993.0,2,1,124,1.4,0,0.00,0,0.00,0,0.00,0,0.00,0,0,1,0,0.0,0.0,0.0,0.0,0,7,4,0,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3,1,3,0,0,1,3,33.3,2,3,2,1,2,5,8,0,50,68,73.5,842,525,26,28,92.9,20,24,83.3,3,12,25.0,0,0.0,0.0,0.0,0,3,1,1,7,84,14,34,37,14,0,84,0,0,0,0,0,89,53,0,0,0,0,41,4,2,1.45,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Serie A,2018
5076,Matteo Politano,IT,FW,FW,Sassuolo,23.0,1993.0,36,33,2812,31.2,10,0.32,4,0.13,14,0.45,10,0.32,0,2,1,0,9.4,7.8,6.9,14.7,146,102,314,10,0.32,4,0.13,14,0.45,10,0.32,0.45,0.32,0.13,0.45,0.32,0.45,0.30,0.22,0.52,0.25,0.47,23,16,8,10,5,3,32,9.4,29,13,2,11,14,37,13,0,720,1105,65.2,12213,3584,348,442,78.7,287,406,70.7,65,173,37.6,4,6.9,5.9,-2.9,62,60,41,13,102,1463,11,113,485,903,106,1461,124,70,56.5,54,43.5,9066,4066,110,45,76,71,1080,314,147,4.70,91,18,15,15,8,0,11,0.35,7,0,3,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Serie A,2018
5077,Mattia Bani,IT,DF,DF,Chievo,23.0,1993.0,16,15,1317,14.6,0,0.00,0,0.00,0,0.00,0,0.00,0,0,5,1,0.3,0.3,0.0,0.3,1,32,3,0,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02,28,20,22,6,0,11,26,42.3,15,19,10,9,27,55,111,0,524,637,82.3,11301,3922,149,172,86.6,276,310,89.0,93,142,65.5,0,0.0,0.1,0.0,0,26,2,0,32,835,113,483,328,28,10,835,0,0,0,0,0,1631,881,4,0,4,0,474,3,1,0.07,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Serie A,2018
5078,Mattia Caldara,IT,DF,DF,Atalanta,23.0,1994.0,24,24,2160,24.0,3,0.12,1,0.04,4,0.17,3,0.12,0,1,5,0,3.3,2.6,0.1,2.6,10,42,4,3,0.12,1,0.04,4,0.17,3,0.12,0.17,0.12,0.04,0.17,0.12,0.17,0.14,0.00,0.14,0.11,0.11,39,26,15,24,0,13,33,39.4,20,31,18,13,41,80,113,1,862,1026,84.0,18741,5326,210,260,80.8,478,534,89.5,160,200,80.0,1,0.1,0.2,+0.9,2,25,1,0,42,1278,141,660,569,57,19,1277,10,7,70.0,3,30.0,3199,1284,10,2,17,8,624,4,6,0.25,2,0,1,1,2,0,3,0.12,0,0,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Serie A,2018
5079,Mattia De Sciglio,IT,DF,DF,Juventus,24.0,1992.0,12,10,968,10.8,1,0.09,0,0.00,1,0.09,1,0.09,0,0,1,0,0.1,0.1,0.3,0.4,23,59,46,1,0.09,0,0.00,1,0.09,1,0.09,0.09,0.09,0.00,0.09,0.09,0.09,0.01,0.02,0.04,0.01,0.04,22,17,7,13,2,9,13,69.2,4,12,2,10,14,36,32,0,705,803,87.8,12231,3667,323,348,92.8,306,344,89.0,66,84,78.6,0,0.3,0.4,-0.3,6,52,6,3,59,888,28,223,521,153,6,888,11,10,90.9,1,9.1,2388,1326,17,1,7,6,612,46,19,1.77,19,0,0,0,0,0,2,0.19,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Serie A,2018
5080,Mattia Destro,IT,FW,FW,Bologna,26.0,1991.0,26,19,1617,18.0,6,0.33,2,0.11,8,0.45,6,0.33,0,0,3,0,7.6,7.6,1.4,8.9,19,27,96,6,0.33,2,0.11,8,0.45,6,0.33,0.45,0.33,0.11,0.45,0.33,0.45,0.42,0.08,0.50,0.42,0.50,15,13,4,9,2,3,11,27.3,8,10,1,9,5,20,26,0,192,302,63.6,2575,622,121,169,71.6,52,76,68.4,6,14,42.9,2,1.4,0.9,+0.6,13,10,9,0,27,487,25,53,209,233,64,487,24,16,66.7,8,33.3,1613,578,24,10,54,39,400,96,40,2.23,26,0,6,5,3,0,7,0.39,3,0,1,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Serie A,2018
5081,Mattia Perin,IT,GK,-,Genoa,24.0,1992.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.0,37.0,3330.0,42.0,1.14,167.0,127.0,77.2,0.0,11.0,8.0,18.0,12.0,32.4,4.0,4.0,0.0,0.0,77.2,0.0,1.0,2.0,2.0,42.2,0.23,2.2,0.06,330.0,769,347,42.9,919.0,125.0,51.9,84.1,40.8,56.0,769,347,51.9,84.1,40.8,56.0,541.0,24.0,4.4,25.0,0.68,13.1,Serie A,2018
5082,Mattia Perin,IT,GK,GK,Genoa,24.0,1992.0,37,37,3330,37.0,0,0.00,0,0.00,0,0.00,0,0.00,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,14,2,788,1274,61.9,29463,23876,62,63,98.4,279,285,97.9,445,916,48.6,0,0.0,0.1,0.0,1,27,0,0,0,1340,1112,1334,7,0,0,1340,0,0,0,0,0,3896,2385,0,0,0,1,465,0,6,0.16,4,1,0,0,1,0,0,0.00,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Serie A,2018
5083,Mattia Valoti,IT,MF,FW,Hellas Verona,23.0,1993.0,26,18,1577,17.5,3,0.17,0,0.00,3,0.17,3,0.17,0,0,9,0,3.6,3.6,0.8,4.4,13,56,48,3,0.17,0,0.00,3,0.17,3,0.17,0.17,0.17,0.00,0.17,0.17,0.17,0.21,0.04,0.25,0.21,0.25,62,41,21,35,6,11,53,20.8,42,25,3,22,41,103,37,1,431,620,69.5,7404,2170,234,300,78.0,121,181,66.9,56,92,60.9,0,0.8,0.7,-0.8,11,41,4,1,56,831,41,187,471,184,36,831,17,15,88.2,2,11.8,1985,850,14,6,29,18,494,48,29,1.66,21,1,1,2,3,1,0,0.00,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Serie A,2018
5084,Mattia Vitale,IT,MF,FW,SPAL,19.0,1997.0,2,1,98,1.1,0,0.00,0,0.00,0,0.00,0,0.00,0,0,1,0,0.3,0.3,0.0,0.3,3,0,1,0,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.31,0.00,0.31,0.31,0.31,2,1,2,0,0,0,0,0,0,1,0,1,3,5,1,0,20,28,71.4,294,39,9,12,75.0,10,11,90.9,0,3,0.0,0,0.0,0.0,0.0,0,0,0,0,0,41,1,12,15,15,3,41,3,0,0.0,3,100.0,152,73,2,2,1,3,19,1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Serie A,2018
5085,Mattia Zaccagni,IT,MF,FW,Hellas Verona,22.0,1995.0,6,2,152,1.7,0,0.00,0,0.00,0,0.00,0,0.00,0,0,1,0,0.5,0.5,0.0,0.5,2,6,6,0,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.32,0.00,0.32,0.32,0.32,7,5,4,0,3,2,3,66.7,1,0,0,0,5,12,0,0,44,61,72.1,645,260,28,36,77.8,13,15,86.7,3,8,37.5,0,0.0,0.0,0.0,0,6,1,0,6,79,2,25,35,19,2,79,1,0,0.0,1,100.0,262,99,2,0,1,5,57,6,3,1.79,0,0,0,1,1,1,0,0.00,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Serie A,2018
5086,Matías Silvestre,AR,DF,DF,Sampdoria,32.0,1984.0,34,34,3060,34.0,1,0.03,0,0.00,1,0.03,1,0.03,0,0,3,0,2.1,2.1,0.2,2.2,7,115,2,1,0.03,0,0.00,1,0.03,1,0.03,0.03,0.03,0.00,0.03,0.03,0.03,0.06,0.01,0.07,0.06,0.07,12,8,10,1,1,6,12,50.0,6,33,26,7,11,23,154,3,1986,2250,88.3,40315,14388,629,658,95.6,1058,1139,92.9,280,421,66.5,0,0.2,0.8,-0.2,1,97,6,0,115,2495,201,1109,1359,42,24,2495,10,7,70.0,3,30.0,7168,4489,7,0,7,2,1808,2,17,0.50,14,3,0,0,0,0,1,0.03,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Serie A,2018
5087,Matías Vecino,UY,MF,MF,Inter,25.0,1991.0,29,25,2137,23.7,3,0.13,2,0.08,5,0.21,3,0.13,0,0,7,1,3.2,3.2,2.8,6.0,61,179,62,3,0.13,2,0.08,5,0.21,3,0.13,0.21,0.13,0.08,0.21,0.13,0.21,0.14,0.12,0.25,0.14,0.25,54,34,15,30,9,19,49,38.8,30,28,6,22,20,74,31,0,1413,1620,87.2,21875,6458,768,834,92.1,522,582,89.7,86,122,70.5,2,2.8,3.2,-0.8,23,171,19,1,179,1860,39,289,1255,327,57,1860,28,21,75.0,7,25.0,6384,3467,52,9,29,33,1445,62,75,3.16,67,0,1,3,2,2,6,0.25,6,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Serie A,2018
