,Player,Nation,Main_Pos,Sec_Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Gls,Ast,Ast,G+A,G+A,G-PK,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Gls,Ast,Ast,G+A,G+A,G-PK,G-PK,G+A-PK,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Total Tackels,TklW,Def 3rd,Mid 3rd,Att 3rd,Dribblers_Tackeld,Dribblers_Tackel_Att,Dribblers_Tackel%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Total_Cmp,Total_Att,Total_Cmp%,TotDist,PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Touches,Touches_Def_Pen_Area,Touches_Def_3rd_Area,Touches_Mid_3rd_Area,Touches_Att_3rd_Area,Touches_Att_Pen_Area,Live_Touches_in_Game,Dribbling_Att,Dribbling_Succ,Dribbling_Succ%,Tackeld_Dribbling,Tackeld_Dribbling%,Total_Carry_Distance,Total_Progressive_Carry_Distance,Total_Carries_in_1/3,Total_Carries_in_Penalty_Area,Miscontrols_Carries,Dispossed_Carries,Passes_Received,Progressive_Passes_Received,Shot_Creating_Action,Shot_Creating_Action_90,Live_Passes_lead_Shot_Att,Dead_Passes_lead_Shot_Att,Shot_Att_after_Dribbling,Shot_lead_to_Shot_Att,Foul_drawn_lead_Shot_Att,Def_Action_lead_Shot_Att,GCA,GCA90,Live_Pass_lead_Goal,Dead_Pass_lead_Goal,Goal_after_Dribbling,Shot_lead_Goal,Foul_drawn_lead_Goal,Def_Action_lead_Goal,MP,Starts,Min,GA,GA90,SoTA,Saves,Save%,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%,Save%,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att,Att,Cmp%,Att (GK),Thr,Launch%,Launch%,AvgLen,AvgLen,Att,Att,Launch%,Launch%,AvgLen,AvgLen,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,League,Year
923,Jordan Pickford,ENG,GK,-,Everton,29.0,1994.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.0,38.0,3420.0,51.0,1.34,165.0,117.0,73.9,0.0,13.0,9.0,16.0,13.0,34.2,8.0,8.0,0.0,0.0,73.9,0.0,0.0,9.0,3.0,52.4,0.28,4.4,0.12,360.0,901,273,40.0,1297.0,141.0,56.7,60.8,41.6,48.3,901,273,56.7,60.8,41.6,48.3,570.0,30.0,5.3,54.0,1.42,15.9,Premier League,2024
924,Jordan Pickford,ENG,GK,GK,Everton,29.0,1994.0,38,38,3420,38.0,0,0.00,0,0.00,0,0.00,0,0.00,0,0,5,0,0.0,0.0,0.1,0.1,1,6,0,0,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0,1,0,0,1,1,100.0,0,3,0,3,0,1,19,1,986,1576,62.6,33034,26388,144,145,99.3,378,390,96.9,461,1031,44.7,0,0.1,0.4,-0.1,4,97,8,0,6,1680,1106,1544,141,0,0,1680,1,1,100.0,0,0.0,6014,3889,0,0,0,0,773,0,24,0.63,14,10,0,0,0,0,0,0.00,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Premier League,2024
925,Jorginho,IT,MF,MF,Arsenal,31.0,1991.0,24,10,921,10.2,0,0.00,2,0.20,2,0.20,0,0.00,0,0,1,0,0.1,0.1,1.4,1.5,8,101,8,0,0.00,2,0.20,2,0.20,0,0.00,0.20,0.00,0.20,0.20,0.00,0.20,0.01,0.13,0.14,0.01,0.14,24,10,6,10,8,11,23,47.8,12,17,1,16,12,36,7,1,699,785,89.0,11386,3439,360,380,94.7,280,310,90.3,45,59,76.3,2,1.4,2.1,+0.6,10,81,25,1,101,871,25,154,479,239,5,871,5,2,40.0,3,60.0,1941,945,11,0,5,4,671,8,27,2.64,25,0,0,1,0,1,5,0.49,5,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Premier League,2024
926,Joseph Johnson,ENG,DF,DF,Luton Town,17.0,2006.0,2,0,77,0.9,0,0.00,0,0.00,0,0.00,0,0.00,0,0,1,0,0.0,0.0,0.0,0.0,0,2,1,0,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,30,36,83.3,646,228,9,9,100.0,16,17,94.1,5,9,55.6,0,0.0,0.0,0.0,0,1,0,0,2,36,4,18,16,2,0,36,0,0,0,0,0,75,9,0,0,0,1,26,1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Premier League,2024
927,Josh Brownhill,ENG,MF,MF,Burnley,27.0,1995.0,33,23,2252,25.0,4,0.16,2,0.08,6,0.24,4,0.16,0,0,4,1,1.9,1.9,2.1,4.0,19,90,36,4,0.16,2,0.08,6,0.24,4,0.16,0.24,0.16,0.08,0.24,0.16,0.24,0.08,0.08,0.16,0.08,0.16,61,35,23,28,10,27,37,73.0,10,33,8,25,34,95,40,1,850,1106,76.9,13206,3449,451,532,84.8,311,393,79.1,55,114,48.2,2,2.1,2.1,-0.1,34,71,16,0,90,1351,71,326,627,410,42,1351,13,7,53.8,6,46.2,2278,1018,14,3,17,14,702,36,70,2.80,43,19,1,3,3,1,6,0.24,5,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Premier League,2024
928,Josh Cullen,IE,MF,MF,Burnley,27.0,1996.0,25,23,2057,22.9,2,0.09,3,0.13,5,0.22,2,0.09,0,0,9,0,0.6,0.6,1.8,2.4,22,123,22,2,0.09,3,0.13,5,0.22,2,0.09,0.22,0.09,0.13,0.22,0.09,0.22,0.03,0.08,0.11,0.03,0.11,42,29,15,22,5,26,46,56.5,20,31,19,12,15,57,26,1,1173,1373,85.4,18812,4917,617,667,92.5,466,521,89.4,69,127,54.3,3,1.8,2.3,+1.2,26,119,17,3,123,1555,65,342,905,321,18,1555,13,3,23.1,5,38.5,3351,1691,21,2,17,10,1065,22,66,2.89,56,6,0,1,2,1,8,0.35,6,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Premier League,2024
929,Josh Dasilva,ENG,DF,FW,Brentford,24.0,1998.0,3,0,24,0.3,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0,0.0,0.0,0.2,0.2,2,2,5,0,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.72,0.72,0.00,0.72,2,1,0,1,1,0,0,0,0,0,0,0,0,2,0,0,10,19,52.6,153,59,5,7,71.4,5,7,71.4,0,2,0.0,0,0.2,0.2,-0.2,1,0,0,0,2,26,1,1,6,19,6,26,4,2,50.0,2,50.0,153,69,0,2,2,4,17,5,1,3.75,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Premier League,2024
930,Joshua Acheampong,ENG,DF,DF,Chelsea,17.0,2006.0,1,0,6,0.1,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,1,2,50.0,18,7,0,0,0,1,1,100.0,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0,6,5,5,0,1,0,6,0,0,0,0,0,18,12,0,0,0,0,0,0,1,15.00,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Premier League,2024
931,José Sá,PT,GK,-,Wolves,30.0,1993.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.0,35.0,3037.0,58.0,1.72,188.0,131.0,73.4,0.0,12.0,7.0,16.0,4.0,11.4,8.0,8.0,0.0,0.0,73.4,0.0,1.0,7.0,1.0,65.9,0.31,8.9,0.26,87.0,424,253,20.5,841.0,190.0,33.3,56.9,33.0,42.6,424,253,33.3,56.9,33.0,42.6,522.0,45.0,8.6,28.0,0.83,12.6,Premier League,2024
932,José Sá,PT,GK,GK,Wolves,30.0,1993.0,35,35,3037,33.7,0,0.00,1,0.03,1,0.03,0,0.00,0,0,1,0,0.0,0.0,0.0,0.0,0,1,0,0,0.00,1,0.03,1,0.03,0,0.00,0.03,0.00,0.03,0.03,0.00,0.03,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,1,0.0,1,3,0,3,0,0,21,5,720,1097,65.6,17257,11201,186,190,97.9,360,369,97.6,162,522,31.0,1,0.0,0.0,+1.0,1,8,0,0,1,1198,1049,1189,8,1,0,1198,3,3,100.0,0,0.0,4662,3131,1,1,1,1,481,0,3,0.09,3,0,0,0,0,0,1,0.03,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Premier League,2024
933,João Gomes,BR,MF,MF,Wolves,22.0,2001.0,34,32,2649,29.4,2,0.07,1,0.03,3,0.10,2,0.07,0,0,11,0,1.7,1.7,1.1,2.8,28,101,44,2,0.07,1,0.03,3,0.10,2,0.07,0.10,0.07,0.03,0.10,0.07,0.10,0.06,0.04,0.10,0.06,0.10,128,74,67,49,12,44,99,44.4,55,51,8,43,18,146,29,2,1051,1279,82.2,15291,4174,596,665,89.6,342,404,84.7,50,94,53.2,1,1.1,1.7,-0.1,20,73,23,5,101,1626,66,433,859,352,35,1626,55,26,47.3,23,41.8,3929,1772,22,6,42,44,1011,44,65,2.21,48,4,2,4,2,5,4,0.14,3,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Premier League,2024
934,João Palhinha,PT,MF,MF,Fulham,28.0,1995.0,33,31,2699,30.0,4,0.13,1,0.03,5,0.17,4,0.13,0,0,13,0,3.3,3.3,0.8,4.1,8,97,14,4,0.13,1,0.03,5,0.17,4,0.13,0.17,0.13,0.03,0.17,0.13,0.17,0.11,0.03,0.14,0.11,0.14,152,75,80,60,12,103,152,67.8,49,57,9,48,46,198,58,0,1098,1333,82.4,19131,5348,522,586,89.1,449,503,89.3,101,163,62.0,1,0.8,1.0,+0.2,13,96,7,1,97,1760,120,569,967,243,41,1760,22,11,50.0,9,40.9,2836,1054,12,0,29,26,1015,14,33,1.10,23,2,0,4,2,2,2,0.07,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Premier League,2024
935,João Pedro,BR,FW,MF,Brighton,21.0,2001.0,31,19,2045,22.7,9,0.40,3,0.13,12,0.53,5,0.22,4,5,2,0,11.9,7.9,3.8,11.7,83,92,205,9,0.40,3,0.13,12,0.53,5,0.22,0.35,0.40,0.13,0.53,0.22,0.35,0.53,0.17,0.69,0.35,0.51,31,14,10,13,8,14,24,58.3,10,15,2,13,11,42,28,0,659,818,80.6,8706,1876,425,483,88.0,178,217,82.0,24,43,55.8,3,3.8,4.7,-0.8,37,43,44,4,92,1196,32,105,475,629,184,1191,107,43,40.2,45,42.1,5003,2295,42,47,83,63,949,205,91,4.01,64,0,7,10,9,1,11,0.48,5,0,2,2,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Premier League,2024
936,Joël Matip,CM,DF,DF,Liverpool,31.0,1991.0,10,9,781,8.7,0,0.00,0,0.00,0,0.00,0,0.00,0,0,2,0,0.5,0.5,0.1,0.6,8,34,1,0,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.01,0.06,0.06,0.06,12,6,7,4,1,8,12,66.7,4,16,12,4,9,21,43,0,494,564,87.6,8687,3066,198,216,91.7,257,287,89.5,33,47,70.2,0,0.1,0.1,-0.1,2,27,2,0,34,665,90,303,327,37,12,665,2,0,0.0,2,100.0,2195,1406,13,0,3,4,451,1,8,0.92,8,0,0,0,0,0,1,0.12,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Premier League,2024
937,Joël Veltman,NL,DF,DF,Brighton,31.0,1992.0,27,17,1588,17.6,1,0.06,1,0.06,2,0.11,1,0.06,0,0,4,0,0.4,0.4,0.5,0.9,24,85,54,1,0.06,1,0.06,2,0.11,1,0.06,0.11,0.06,0.06,0.11,0.06,0.11,0.02,0.03,0.05,0.02,0.05,54,41,32,17,5,39,58,67.2,19,17,7,10,18,72,57,1,758,906,83.7,12317,3297,373,419,89.0,330,376,87.8,48,82,58.5,1,0.5,0.6,+0.5,4,51,8,0,85,1103,95,378,517,213,17,1103,11,1,9.1,5,45.5,2532,1076,17,0,21,7,657,54,18,1.02,12,2,0,0,3,1,1,0.06,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Premier League,2024
938,Joško Gvardiol,HR,DF,DF,Manchester City,21.0,2002.0,28,26,2328,25.9,4,0.15,1,0.04,5,0.19,4,0.15,0,0,3,0,3.1,3.1,1.4,4.5,63,136,115,4,0.15,1,0.04,5,0.19,4,0.15,0.19,0.15,0.04,0.19,0.15,0.19,0.12,0.06,0.18,0.12,0.18,55,33,21,24,10,21,38,55.3,17,36,12,24,27,82,37,3,1671,1919,87.1,25207,6169,931,1010,92.2,618,695,88.9,77,107,72.0,1,1.4,2.1,-0.4,18,141,16,3,136,2179,67,452,1124,622,60,2179,45,26,57.8,14,31.1,6099,3249,49,15,23,14,1529,115,54,2.09,40,1,5,2,4,2,7,0.27,6,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Premier League,2024
939,Julio Enciso,PY,MF,FW,Brighton,19.0,2004.0,12,5,475,5.3,0,0.00,2,0.38,2,0.38,0,0.00,0,0,2,0,1.4,1.4,1.7,3.2,28,21,29,0,0.00,2,0.38,2,0.38,0,0.00,0.38,0.00,0.38,0.38,0.00,0.38,0.27,0.32,0.59,0.27,0.59,6,2,3,2,1,2,7,28.6,5,11,0,11,0,6,3,0,132,178,74.2,1842,562,77,89,86.5,41,58,70.7,9,12,75.0,2,1.7,1.3,+0.3,9,12,4,2,21,257,5,24,106,131,21,257,29,17,58.6,7,24.1,1299,839,20,7,15,8,202,29,23,4.34,15,0,5,3,0,0,2,0.38,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Premier League,2024
940,Julián Álvarez,AR,MF,FW,Manchester City,23.0,2000.0,36,31,2647,29.4,11,0.37,8,0.27,19,0.65,9,0.31,2,2,2,0,13.0,11.5,6.4,17.9,64,103,180,11,0.37,8,0.27,19,0.65,9,0.31,0.58,0.37,0.27,0.65,0.31,0.58,0.44,0.22,0.66,0.39,0.61,24,13,5,8,11,8,32,25.0,24,30,0,30,2,26,14,1,1011,1258,80.4,13977,2992,615,679,90.6,272,328,82.9,58,145,40.0,8,6.4,6.3,+1.6,67,43,41,4,103,1554,20,107,473,988,149,1552,42,20,47.6,22,52.4,4459,2092,59,28,56,36,1103,180,118,4.01,74,28,4,10,2,0,15,0.51,12,1,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Premier League,2024
941,Jurriën Timber,NL,DF,DF,Arsenal,22.0,2001.0,2,1,71,0.8,0,0.00,0,0.00,0,0.00,0,0.00,0,0,2,0,0.0,0.0,0.0,0.0,0,8,5,0,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2,2,1,1,0,0,0,0,0,1,0,1,0,2,1,0,66,74,89.2,982,221,35,36,97.2,30,33,90.9,1,2,50.0,0,0.0,0.0,0.0,0,11,0,0,8,79,0,11,51,17,1,79,1,1,100.0,0,0.0,249,121,3,0,0,1,61,5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Premier League,2024
942,Justin Kluivert,NL,MF,FW,Bournemouth,24.0,1999.0,32,26,1916,21.3,7,0.33,1,0.05,8,0.38,7,0.33,0,0,5,0,6.2,6.2,1.9,8.1,65,50,114,7,0.33,1,0.05,8,0.38,7,0.33,0.38,0.33,0.05,0.38,0.33,0.38,0.29,0.09,0.38,0.29,0.38,28,14,5,12,11,8,30,26.7,22,16,1,15,8,36,11,0,288,421,68.4,4393,1193,147,194,75.8,104,137,75.9,18,32,56.3,1,1.9,1.6,-0.9,21,10,24,2,50,694,13,86,224,397,108,694,67,24,35.8,41,61.2,2930,1644,37,35,50,30,442,114,59,2.77,37,0,9,6,4,3,5,0.23,3,0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Premier League,2024
943,Jáder Durán,CO,FW,MF,Aston Villa,19.0,2003.0,23,3,475,5.3,5,0.95,0,0.00,5,0.95,5,0.95,0,0,5,0,2.0,2.0,0.3,2.3,9,9,25,5,0.95,0,0.00,5,0.95,5,0.95,0.95,0.95,0.00,0.95,0.95,0.95,0.38,0.06,0.44,0.38,0.44,6,5,3,1,2,1,6,16.7,5,6,0,6,1,7,10,0,83,121,68.6,1095,220,51,69,73.9,24,29,82.8,3,5,60.0,0,0.3,0.2,-0.3,4,6,1,0,9,189,8,22,90,80,27,189,5,2,40.0,3,60.0,508,206,5,5,16,14,138,25,12,2.27,8,0,1,1,1,1,4,0.76,1,0,1,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Premier League,2024
944,Jóhann Berg Guðmundsson,IS,MF,FW,Burnley,32.0,1990.0,26,12,1192,13.2,1,0.08,3,0.23,4,0.30,1,0.08,0,0,2,0,1.9,1.9,2.7,4.5,13,59,69,1,0.08,3,0.23,4,0.30,1,0.08,0.30,0.08,0.23,0.30,0.08,0.30,0.14,0.20,0.34,0.14,0.34,13,4,6,5,2,7,16,43.8,9,14,0,14,16,29,16,0,396,544,72.8,7505,2234,164,184,89.1,159,203,78.3,61,124,49.2,3,2.7,2.5,+0.3,35,36,18,6,59,656,25,108,284,268,26,656,16,5,31.3,7,43.8,1836,605,13,2,20,15,420,69,50,3.78,28,17,0,2,3,0,5,0.38,3,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Premier League,2024
945,Kaelan Casey,ENG,DF,DF,West Ham,18.0,2004.0,1,0,1,0.0,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Premier League,2024
946,Kai Havertz,DE,MF,FW,Arsenal,24.0,1999.0,37,30,2634,29.3,13,0.44,7,0.24,20,0.68,12,0.41,1,1,11,0,12.3,11.6,4.4,15.9,55,99,191,13,0.44,7,0.24,20,0.68,12,0.41,0.65,0.44,0.24,0.68,0.41,0.65,0.42,0.15,0.57,0.39,0.54,35,15,7,21,7,14,39,35.9,25,26,1,25,20,55,22,0,764,955,80.0,9583,2405,525,609,86.2,195,245,79.6,7,15,46.7,7,4.4,4.3,+2.6,46,65,29,1,99,1282,29,143,541,611,184,1281,42,16,38.1,19,45.2,3077,1532,36,23,54,35,918,191,106,3.62,87,0,3,8,6,2,22,0.75,16,0,2,2,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Premier League,2024
947,Kaide Gordon,ENG,FW,FW,Liverpool,18.0,2004.0,1,0,1,0.0,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,100.0,16,11,0,0,0,1,1,100.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,2,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Premier League,2024
